,Link,address,Bedrooms,Bathrooms,Car spaces,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3,Floor area
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/31-rosewood-pl-cherrybrook-nsw-2126-10246111,"31 Rosewood Pl, Cherrybrook",7,4,2,1000m2,$1.20M,$1.30M,$350/w,$425/w,House 1985 1000m2 1000m2 Residence Residential - A 4/261255 ,14 Aug 2019 Sold $1.48M,30 Jul 2019 Listed for Sale SOLD by the team at Gilmour Property Agents!,02 Jul 2018 Listed for Rent $430,1000m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/196-shepherds-dr-cherrybrook-nsw-2126-12941698,"196 Shepherds Dr, Cherrybrook",4,2,2,733m2,$1.40M,$1.50M,$750/w,$850/w,House 1983 733m2 Residential - A 3125/DP703689 ,14 Aug 2019 Sold $1.48M,"05 Aug 2019 Listed for Sale $1,480,000",,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/36--38-robert-rd-cherrybrook-nsw-2126-14119820,"36-38 Robert Rd, Cherrybrook",4,3,2,5272m2,$1.16M,$1.73M,,,House 1996 5272m2 Residential - A 6/DP836241 ,14 Aug 2019 Sold ,05 Nov 1997 Sold $310k,18 Jan 1996 Sold $153k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/43-beechwood-pde-cherrybrook-nsw-2126-2461162,"43 Beechwood Pde, Cherrybrook",5,4,2,864m2,$1.40M,$1.50M,$500/w,$575/w,House 1981 188m2 864m2 Residential - A 2533/261677 ,15 Aug 2019 Listed for Sale RECENT SALES,12 Aug 2019 Sold $1.46M,"31 Oct 2018 Listed for Sale $1,460,000",188m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/8-rothbury-pl-cherrybrook-nsw-2126-13055088,"8 Rothbury Pl, Cherrybrook",4,3,3,758m2,$1.80M,$2.00M,$650/w,$750/w,House 1995 758m2 Residential - A 519/839571 ,10 Aug 2019 Sold $2.34M,16 Jul 2019 Listed for Sale SOLD at Auction by Reuben Kee,07 Jul 1995 Sold $545k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/11-patu-pl-cherrybrook-nsw-2126-4597231,"11 Patu Pl, Cherrybrook",4,2,2,724m2,$1.40M,$1.50M,$650/w,$750/w,House 1990 724m2 724m2 Residence Residential - A 1154/819527 ,08 Aug 2019 Sold ,12 Nov 2001 Sold $518k,14 Apr 1994 Sold $168k,724m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/23-hibiscus-pl-cherrybrook-nsw-2126-4574227,"23 Hibiscus Pl, Cherrybrook",4,2,2,733m2,$1.20M,$1.30M,$650/w,$750/w,House 1980 732m2 733m2 Residence Residential - A 4014/264661 ,06 Aug 2019 Sold $1.39M,31 Jul 2019 Listed for Sale RECENT SALES,21 Feb 2002 Sold $453k,732m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/62-cedarwood-dr-cherrybrook-nsw-2126-12834753,"62 Cedarwood Dr, Cherrybrook",5,3,4,769m2,$1.60M,$1.80M,$650/w,$750/w,House 1985 255m2 769m2 Residential - A 6/260292 ,03 Aug 2019 Sold $1.40M,11 Jul 2019 Listed for Sale SOLD,15 Mar 1994 Sold $315k,255m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/12-chadley-ct-cherrybrook-nsw-2126-13265357,"12 Chadley Ct, Cherrybrook",4,3,2,806m2,$1.30M,$1.40M,$650/w,$750/w,House 1982 806m2 Residential - A 161/DP259144 ,31 Jul 2019 Sold $1.21M,14 Dec 1983 Sold $125k,14 Dec 1983 Sold $125k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/7-20--22-greenoaks-ave-cherrybrook-nsw-2126-13432292,"7/20-22 Greenoaks Ave, Cherrybrook",3,2,1,3485m2,$900k,$1.00M,$575/w,$650/w,House 1998 130m2 3485m2 Residential - A 7/SP57138 ,17 Oct 2019 Listed for Rent LEASED,30 Jul 2019 Sold $980k,27 May 2019 Listed for Sale UNDER CONTRACT,130m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/3-monastery-pl-cherrybrook-nsw-2126-2052664,"3 Monastery Pl, Cherrybrook",4,3,2,847m2,$1.50M,$1.60M,$500/w,$575/w,House 1985 233m2 847m2 Residential - A 220/739845 ,27 Jul 2019 Sold $1.55M,"04 Apr 2019 Listed for Sale Location,Location,Location!","04 Apr 2019 Listed for Sale Location,Location,Location!",233m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/1-chapel-cl-cherrybrook-nsw-2126-13158709,"1 Chapel Cl, Cherrybrook",5,3,3,800m2,$1.80M,$2.00M,$575/w,$650/w,House 1990 398m2 800m2 Residential - A 1029/785501 ,25 Jul 2019 Sold ,16 Jan 2015 Sold $1.50M,04 Oct 2014 Sold ,398m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/12a-janice-pl-cherrybrook-nsw-2126-12284705,"12a Janice Pl, Cherrybrook",4,2,2,445m2,$954k,$1.43M,$425/w,$500/w,House 1994 445m2 Residential - A 1/834083 ,24 Jul 2019 Sold ,03 Jun 1994 Sold $215k,03 Jun 1994 Sold $215k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/19-sheoak-cl-cherrybrook-nsw-2126-12741511,"19 Sheoak Cl, Cherrybrook",5,2,2,728m2,$1.40M,$1.50M,$750/w,$850/w,House 1983 195m2 728m2 Residential - A 4103/264356 ,24 Jul 2019 Sold $1.41M,09 Jul 2019 Listed for Sale RECENT SALES,09 Jan 2017 Rented $780,195m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/10-all-saints-cl-cherrybrook-nsw-2126-2137263,"10 All Saints Cl, Cherrybrook",5,3,2,978m2,$1.60M,$1.80M,$650/w,$750/w,House 1990 283m2 978m2 Residence Residential - A 529/747329 ,02 Aug 2019 Sold $1.75M,28 Jun 2019 Listed for Sale Just Listed,28 Apr 2011 Sold $913k,283m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/7-janice-pl-cherrybrook-nsw-2126-5692854,"7 Janice Pl, Cherrybrook",4,2,2,740m2,$1.60M,$1.80M,$650/w,$750/w,House 1990 252m2 740m2 Residence Residential - A 279/802115 ,24 Jul 2019 Sold $1.75M,"15 Jul 2019 Listed for Sale $1,750,000",18 Sep 2009 Sold $835k,252m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/194-francis-greenway-dr-cherrybrook-nsw-2126-13624070,"194 Francis Greenway Dr, Cherrybrook",4,2,2,741m2,$1.30M,$1.40M,$750/w,$850/w,House 1980 741m2 Residential - A 2103/DP260909 ,22 Jul 2019 Sold $1.49M,"15 Jul 2019 Listed for Sale $1,490,000",,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/46-neale-ave-cherrybrook-nsw-2126-4101956,"46 Neale Ave, Cherrybrook",3,2,1,228m2,$1.10M,$1.20M,$575/w,$650/w,House 1990 125m2 228m2 Residence Residential - A 113/810646 ,19 Jul 2019 Sold $1.08M,04 Aug 2015 Sold $985k,13 Feb 2009 Sold $495k,125m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/117-purchase-rd-cherrybrook-nsw-2126-13055904,"117 Purchase Rd, Cherrybrook",4,2,2,786m2,$1.40M,$1.50M,$650/w,$750/w,House 1985 786m2 Residential - A 6303/717770 ,17 Jul 2019 Sold $1.39M,05 Feb 1999 Sold $340k,10 Jun 1994 Sold $292k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/3-timothy-cl-cherrybrook-nsw-2126-13800931,"3 Timothy Cl, Cherrybrook",4,3,2,809m2,$1.40M,$1.50M,$575/w,$650/w,House 1993 809m2 Residential - A 8802/739221 ,16 Jul 2019 Sold $1.48M,"08 Jul 2019 Listed for Sale $1,475,000",03 Jun 2016 Sold $1.08M,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/6-lyndhurst-way-cherrybrook-nsw-2126-9129171,"6 Lyndhurst Way, Cherrybrook",3,2,1,250m2,$1.00M,$1.10M,$575/w,$650/w,House 1990 87m2 250m2 Residence Residential - A 6/285372 ,16 Jul 2019 Sold $951k,"23 Apr 2019 Listed for Sale $959,000",03 Jun 2016 Sold $920k,87m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/15-scarborough-way-cherrybrook-nsw-2126-15729432,"15 Scarborough Way, Cherrybrook",3,3,2,342m2,$1.30M,$1.40M,$575/w,$650/w,House 1998 146m2 342m2 Residence Residential - A 3/285531 ,14 Jul 2019 Sold $1.27M,08 Jul 2019 Listed for Sale Just Listed,16 Mar 2012 Sold $595k,146m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/6-edward-bennett-dr-cherrybrook-nsw-2126-4470093,"6 Edward Bennett Dr, Cherrybrook",4,2,2,791m2,$1.40M,$1.50M,$750/w,$850/w,House 1979 177m2 791m2 Residence Residential - A 478/259853 ,13 Jul 2019 Sold $1.47M,"14 Jun 2019 Listed for Sale $1,465,000",08 Oct 2015 Sold $1.49M,177m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/31a-mariam-pl-cherrybrook-nsw-2126-13503119,"31a Mariam Pl, Cherrybrook",3,2,1,315m2,$1.10M,$1.20M,$500/w,$575/w,House 1998 315m2 Residential - A 8151/DP875697 ,12 Jul 2019 Sold $1.05M,"17 Jun 2019 Listed for Sale $1,050,000",09 Jul 2002 Sold $420k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/29-appletree-dr-cherrybrook-nsw-2126-12795454,"29 Appletree Dr, Cherrybrook",4,3,4,1091m2,$1.30M,$1.40M,$750/w,$850/w,House 1985 187m2 1091m2 Residence Residential - A 10/712167 ,11 Jul 2019 Sold $1.25M,20 Mar 2019 Listed for Rent Deposit Taken By Jane Zhu,"05 Feb 2019 Listed for Sale $1,259,000",187m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/24-radley-pl-cherrybrook-nsw-2126-13137681,"24 Radley Pl, Cherrybrook",4,3,2,987m2,$1.30M,$1.95M,,,House 1980 987m2 Residential - A 437/DP259853 ,08 Jul 2019 Sold ,19 Jun 1980 Sold $103k,18 Mar 1980 Sold $38k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/96-franklin-rd-cherrybrook-nsw-2126-12263310,"96 Franklin Rd, Cherrybrook",4,2,2,670m2,$1.80M,$2.00M,$750/w,$850/w,House 1999 670m2 Residential - A 131/865543 ,07 Jul 2019 Sold $1.86M,24 Oct 2018 Listed for Sale Contact Agent,16 Jan 1998 Sold $200k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/3b-norwich-pl-cherrybrook-nsw-2126-2106075,"3b Norwich Pl, Cherrybrook",3,2,2,393m2,$1.20M,$1.30M,$500/w,$575/w,House 1998 180m2 393m2 Residential - A 2/DP860369 ,03 Jul 2019 Sold $1.18M,11 Feb 2005 Sold $530k,,180m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/91a-francis-greenway-dr-cherrybrook-nsw-2126-13293765,"91a Francis Greenway Dr, Cherrybrook",5,3,2,768m2,$1.50M,$1.60M,$850/w,$950/w,House 1983 768m2 Residential - A 1910/263541 ,29 Jun 2019 Sold $1.50M,15 May 2019 Listed for Sale SOLD immediately after auction,15 May 2019 Listed for Sale SOLD immediately after auction,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/25-kentia-pde-cherrybrook-nsw-2126-2056658,"25 Kentia Pde, Cherrybrook",4,2,2,738m2,$1.40M,$1.50M,$650/w,$750/w,House 1994 738m2 Residential - A 6224/714074 ,28 Jun 2019 Sold $1.25M,08 Jan 2019 Listed for Sale For Sale,"28 Feb 2018 Listed for Sale Price Guide: $1,415,000",
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/163-purchase-rd-cherrybrook-nsw-2126-13325394,"163 Purchase Rd, Cherrybrook",4,3,2,777m2,$1.40M,$1.50M,$750/w,$850/w,House 1987 777m2 Residential - A 7704/747117 ,22 Jun 2019 Sold $1.30M,07 May 1993 Sold $290k,02 Mar 1990 Sold $260k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/10-fernleigh-cl-cherrybrook-nsw-2126-13434274,"10 Fernleigh Cl, Cherrybrook",4,3,2,800m2,$1.80M,$2.00M,$1100/w,$1250/w,House 1990 315m2 800m2 Residential - A 117/865543 ,22 Jun 2019 Sold $1.79M,25 Aug 1998 Sold $470k,25 Jul 1997 Sold $185k,315m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/22-brokenwood-pl-cherrybrook-nsw-2126-2210250,"22 Brokenwood Pl, Cherrybrook",4,2,2,450m2,$1.30M,$1.40M,$750/w,$850/w,House 1994 177m2 450m2 Residence Residential - A 847/832567 ,22 Jun 2019 Sold $1.32M,"13 May 2019 Listed for Sale $1,321,000",10 Dec 2012 Sold $715k,177m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/31-gavin-pl-cherrybrook-nsw-2126-13440507,"31 Gavin Pl, Cherrybrook",4,2,2,878m2,$1.20M,$1.30M,$350/w,$425/w,House 1992 878m2 Residential - A 3608/701107 ,21 Jun 2019 Sold ,18 Jun 1993 Sold $277k,11 Feb 1992 Sold $277k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/6-19--21-casuarina-dr-cherrybrook-nsw-2126-4810338,"6/19-21 Casuarina Dr, Cherrybrook",3,2,1,350m2,$900k,$1.00M,$575/w,$650/w,House 1990 350m2 Residential - A 6/285562 ,20 Jun 2019 Sold $900k,26 Apr 2019 Listed for Sale RECENT SALES,26 Apr 2019 Listed for Sale Express Sale,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/7-rebecca-pl-cherrybrook-nsw-2126-13808242,"7 Rebecca Pl, Cherrybrook",4,2,2,789m2,$1.40M,$1.50M,$650/w,$750/w,House 1987 789m2 Residential - A 7744/747117 ,19 Jun 2019 Sold $1.39M,29 Jan 2019 Listed for Sale RECENT SALES,"13 Jun 2018 Listed for Sale $1,390,000 - $1,425,000",
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/10-frere-pl-cherrybrook-nsw-2126-13568014,"10 Frere Pl, Cherrybrook",4,2,2,1009m2,$1.40M,$1.50M,$575/w,$650/w,House 1980 1009m2 Residential - A 805/DP260250 ,18 Jun 2019 Sold $1.51M,,,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/55-tamarisk-cres-cherrybrook-nsw-2126-13787287,"55 Tamarisk Cres, Cherrybrook",4,3,2,907m2,$1.60M,$1.80M,$750/w,$850/w,House 1981 907m2 Residential - A 366/DP263918 ,17 Jun 2019 Sold $1.65M,05 Jun 2019 Listed for Sale Contact Agent,,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/4-ivy-pl-cherrybrook-nsw-2126-12883865,"4 Ivy Pl, Cherrybrook",4,2,2,758m2,$1.40M,$1.50M,$750/w,$850/w,House 1985 758m2 Residential - A 15/DP710446 ,01 Aug 2019 Listed for Rent $750,01 Aug 2019 Listed for Rent $750,16 Jun 2019 Sold $1.36M,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/12-julia-cl-cherrybrook-nsw-2126-12732390,"12 Julia Cl, Cherrybrook",4,3,2,739m2,$1.30M,$1.40M,$650/w,$750/w,House 1980 739m2 Residential - A 15/260254 ,15 Jun 2019 Sold $1.33M,29 May 2019 Listed for Sale SOLD,01 Feb 1994 Sold $345k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/18-patricia-pl-cherrybrook-nsw-2126-13414578,"18 Patricia Pl, Cherrybrook",4,3,2,720m2,$1.50M,$1.60M,$575/w,$650/w,House 1988 720m2 Residential - A 11/DP747179 ,15 Jun 2019 Sold $1.49M,27 May 2019 Listed for Sale Contact Agent,"24 Oct 2018 Listed for Sale $1,480,000 to $1,530,000",
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/7-miranda-cl-cherrybrook-nsw-2126-13382975,"7 Miranda Cl, Cherrybrook",4,3,2,756m2,$1.50M,$1.60M,$650/w,$750/w,House 1991 756m2 Residential - A 31/DP788098 ,13 Jun 2019 Sold $1.49M,"25 Mar 2019 Listed for Sale $1,490,000",08 Apr 1999 Sold $419k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/1-flame-tree-pl-cherrybrook-nsw-2126-13024893,"1 Flame Tree Pl, Cherrybrook",4,2,3,747m2,$1.30M,$1.40M,$575/w,$650/w,House 1985 747m2 Residential - A 76/710489 ,11 Jun 2019 Sold $700k,17 Jul 2013 Sold $860k,02 Sep 1988 Sold $295k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/17-arundel-way-cherrybrook-nsw-2126-4570002,"17 Arundel Way, Cherrybrook",4,3,2,453m2,$1.48M,$2.22M,$425/w,$500/w,House 2002 453m2 Residence Residential - A 25/285293 ,09 Jun 2019 Sold ,07 Mar 2002 Sold $635k,,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/21-darlington-dr-cherrybrook-nsw-2126-2321507,"21 Darlington Dr, Cherrybrook",5,3,2,742m2,$1.80M,$2.00M,$575/w,$650/w,House 1992 358m2 742m2 Residential - A 1020/814138 ,08 Jun 2019 Sold $1.77M,24 Apr 2019 Listed for Sale SOLD by Reuben Kee,17 Oct 2018 Listed for Sale FOR SALE,358m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/50-macquarie-dr-cherrybrook-nsw-2126-11036297,"50 Macquarie Dr, Cherrybrook",4,2,2,751m2,$1.40M,$1.50M,$750/w,$850/w,House 1990 185m2 751m2 Residence Residential - A 2035/260332 ,06 Jun 2020 Listed for Rent DEPOSIT TAKEN,07 Jun 2019 Sold ,04 Jul 2018 Listed for Rent $820,185m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/40-beechwood-pde-cherrybrook-nsw-2126-4743239,"40 Beechwood Pde, Cherrybrook",5,4,3,1116m2,$1.60M,$1.80M,$750/w,$850/w,House 1980 250m2 1116m2 Residence Residential - A 2250/261673 ,07 Jun 2019 Sold $1.60M,29 Jan 2019 Listed for Sale UNDER CONTRACT,"13 Sep 2018 Listed for Sale $1,690,000",250m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/4-treetops-rd-cherrybrook-nsw-2126-19392387,"4 Treetops Rd, Cherrybrook",4,2,2,451m2,$1.20M,$1.30M,$650/w,$750/w,House 1994 451m2 Residential - A 3/839996 ,05 Jun 2019 Sold $1.16M,"27 Feb 2019 Listed for Sale $1,160,000",01 Jun 2017 Sold ,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/11-cedarwood-dr-cherrybrook-nsw-2126-12539623,"11 Cedarwood Dr, Cherrybrook",4,3,2,742m2,$1.40M,$1.50M,$650/w,$750/w,House 1983 742m2 Residential - A 46/261255 ,04 Jun 2019 Sold $1.43M,"23 Apr 2019 Listed for Sale $1,425,000",20 Jun 1995 Sold $315k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/7-lyndhurst-way-cherrybrook-nsw-2126-18937578,"7 Lyndhurst Way, Cherrybrook",3,2,1,286m2,$900k,$1.00M,$500/w,$575/w,House 1990 286m2 Residential - A 7/285372 ,03 Jun 2019 Sold $870k,13 Jun 2015 Rented $550,22 May 2015 Listed for Rent LEASED,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/210-shepherds-dr-cherrybrook-nsw-2126-13227164,"210 Shepherds Dr, Cherrybrook",4,3,2,795m2,$1.20M,$1.30M,$350/w,$425/w,House 1985 795m2 Residential - A 3132/DP703689 ,31 May 2019 Sold $1.21M,17 Apr 1985 Sold $73k,,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/32-francis-greenway-dr-cherrybrook-nsw-2126-9238916,"32 Francis Greenway Dr, Cherrybrook",4,2,2,700m2,$1.20M,$1.30M,$650/w,$750/w,House 1998 700m2 Residence Residential - A 125/259144 ,30 May 2019 Sold $1.22M,02 May 2019 Listed for Sale FOR SALE,02 May 2019 Listed for Sale FOR SALE,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/2-autumn-leaf-gr-cherrybrook-nsw-2126-12819885,"2 Autumn Leaf Gr, Cherrybrook",3,1,2,749m2,$1.10M,$1.20M,$500/w,$575/w,House 1980 749m2 Residence Residential - A 166/263883 ,29 May 2019 Sold $1.04M,13 May 2019 Listed for Sale For Sale,21 May 2010 Sold $620k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/6-naomi-ct-cherrybrook-nsw-2126-12279435,"6 Naomi Ct, Cherrybrook",4,3,2,780m2,$1.60M,$1.80M,$575/w,$650/w,House 1988 780m2 Residential - A 9007/DP749961 ,28 May 2019 Sold $1.63M,13 May 2019 Listed for Sale Contact Agent,04 Jul 1988 Sold $242k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/10-brushbox-pl-cherrybrook-nsw-2126-13558519,"10 Brushbox Pl, Cherrybrook",4,3,2,807m2,$1.40M,$1.50M,$575/w,$650/w,House 1985 807m2 Residential - A 5618/702636 ,27 May 2019 Sold $1.29M,08 Jul 1993 Sold $325k,22 Aug 1985 Sold $190k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/2-goodman-pl-cherrybrook-nsw-2126-13221172,"2 Goodman Pl, Cherrybrook",4,3,4,791m2,$1.50M,$1.60M,$850/w,$950/w,House 1982 791m2 Residential - A 3226/DP263753 ,29 Jul 2019 Listed for Rent $880,25 May 2019 Sold $1.40M,"23 Apr 2019 Listed for Sale $1,400,000",
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/35-yanderra-gr-cherrybrook-nsw-2126-13742934,"35 Yanderra Gr, Cherrybrook",5,3,2,739m2,$1.50M,$1.60M,$650/w,$750/w,House 1982 739m2 Residential - A 6/261682 ,01 Jul 2019 Listed for Rent $780 Per Week,24 May 2019 Sold $1.49M,07 Feb 2019 Listed for Sale Contact Agent,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/19-bowen-cl-cherrybrook-nsw-2126-12664766,"19 Bowen Cl, Cherrybrook",6,3,2,755m2,$1.60M,$1.80M,$1100/w,$1250/w,House 1990 755m2 Residential - A 9/DP802262 ,20 May 2019 Sold $1.68M,05 Apr 2019 Listed for Sale For Sale,03 Aug 1990 Sold $142k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/49-doulton-dr-cherrybrook-nsw-2126-13086972,"49 Doulton Dr, Cherrybrook",4,3,4,778m2,$1.80M,$2.00M,$850/w,$950/w,House 1994 778m2 Residential - A 1139/819527 ,20 May 2019 Sold ,06 Aug 2014 Rented $860,21 Nov 2013 Rented $870,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/8-daphne-pl-cherrybrook-nsw-2126-13324445,"8 Daphne Pl, Cherrybrook",3,2,2,781m2,$1.30M,$1.40M,$425/w,$500/w,House 1987 781m2 Residential - A 28/DP712168 ,20 May 2019 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/21-radley-pl-cherrybrook-nsw-2126-13181917,"21 Radley Pl, Cherrybrook",4,2,2,792m2,$1.30M,$1.40M,$575/w,$650/w,House 1980 792m2 Residential - A 436/259853 ,15 May 2019 Sold $1.23M,29 Apr 2019 Listed for Sale Contact Agent,06 Aug 2018 Sold ,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/70-cedarwood-dr-cherrybrook-nsw-2126-4106655,"70 Cedarwood Dr, Cherrybrook",4,2,2,776m2,$1.10M,$1.20M,$650/w,$750/w,House 1980 184m2 776m2 Residence Residential - A 2/260292 ,13 May 2019 Sold $1.03M,19 Jan 2009 Sold $570k,22 Feb 1999 Sold $322k,184m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/21-nixon-pl-cherrybrook-nsw-2126-3770179,"21 Nixon Pl, Cherrybrook",3,2,2,738m2,$1.30M,$1.40M,$750/w,$850/w,House 2004 738m2 Residential - A 7003/718579 ,11 May 2019 Sold $1.23M,27 May 2004 Sold $609k,15 Nov 2003 Sold $609k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/6-rochford-way-cherrybrook-nsw-2126-4660912,"6 Rochford Way, Cherrybrook",4,2,2,669m2,$1.50M,$1.60M,$650/w,$750/w,House 1993 669m2 Residence Residential - A 28/DP285097 ,10 May 2019 Sold ,13 May 2001 Sold $460k,,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/137-purchase-rd-cherrybrook-nsw-2126-4655952,"137 Purchase Rd, Cherrybrook",5,2,2,1023m2,$1.40M,$1.50M,$850/w,$950/w,House 2000 249m2 1023m2 Residence Residential - A 1/1086844 ,08 May 2019 Sold $1.00M,06 Sep 2010 Sold $628k,14 May 2001 Sold $150k,249m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/221-purchase-rd-cherrybrook-nsw-2126-2097999,"221 Purchase Rd, Cherrybrook",3,2,2,1042m2,$1.10M,$1.20M,$650/w,$750/w,House 1980 132m2 1042m2 Residence Residential - A 33/747179 ,07 May 2019 Sold $1.03M,"18 Apr 2019 Listed for Sale $1,025,000",01 Aug 2013 Sold $690k,132m2
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/11-jennifer-pl-cherrybrook-nsw-2126-13606510,"11 Jennifer Pl, Cherrybrook",4,2,2,743m2,$1.30M,$1.40M,$750/w,$850/w,House 1984 743m2 Residential - A 3714/DP703690 ,06 May 2019 Sold $1.30M,19 Mar 1985 Sold $135k,27 Nov 1984 Sold $139k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/14-nixon-pl-cherrybrook-nsw-2126-4373308,"14 Nixon Pl, Cherrybrook",4,2,2,768m2,$1.50M,$1.60M,$575/w,$650/w,House 1988 768m2 Residence Residential - A 6325/717770 ,03 May 2019 Sold $1.40M,"02 Apr 2019 Listed for Sale $1,380,000 - $1,450,000",29 Nov 2013 Sold $950k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/4-rossian-pl-cherrybrook-nsw-2126-2133401,"4 Rossian Pl, Cherrybrook",4,2,2,794m2,$1.40M,$1.50M,$750/w,$850/w,House 1981 794m2 Residence Residential - A 2805/261601 ,02 May 2019 Sold $1.31M,"08 Apr 2019 Listed for Sale $1,308,000",02 Nov 2009 Sold $720k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/30-beahan-pl-cherrybrook-nsw-2126-2076187,"30 Beahan Pl, Cherrybrook",3,2,2,1065m2,$1.20M,$1.30M,$575/w,$650/w,House 1981 1065m2 Residence Residential - A 1315/261344 ,01 May 2019 Sold ,01 Dec 2004 Sold $533k,21 Mar 2003 Sold $520k,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/4-crestview-pl-cherrybrook-nsw-2126-4273310,"4 Crestview Pl, Cherrybrook",4,2,2,641m2,$1.40M,$1.50M,$650/w,$750/w,House 2004 641m2 Residence Residential - A 21/841623 ,30 Apr 2019 Sold $1.45M,23 Apr 2019 Listed for Sale Express Sale,23 Apr 2019 Listed for Sale RECENT SALES,
0,https://www.onthehouse.com.au/property/nsw/cherrybrook-2126/93-gumnut-rd-cherrybrook-nsw-2126-2357602,"93 Gumnut Rd, Cherrybrook",4,2,2,789m2,$1.30M,$1.40M,$300/w,$350/w,House 1992 400m2 789m2 Residential - A 15/789437 ,27 Apr 2019 Sold $1.08M,12 Mar 2019 Listed for Sale Contact Agent,08 Nov 2006 Sold $495k,400m2
