,Link,address,Bedrooms,Bathrooms,Car spaces,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3,Floor area
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/67-rosebery-rd-kellyville-nsw-2155-2084980,"67 Rosebery Rd, Kellyville",6,3,3,872m2,$1.60M,$1.80M,$850/w,$950/w,House 2003 275m2 872m2 Residential - A 12/1032627 ,14 May 2020 Sold $1.50M,20 Dec 2004 Sold $750k,,275m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/5-flint-pl-kellyville-nsw-2155-2189727,"5 Flint Pl, Kellyville",5,3,2,771m2,$1.30M,$1.40M,$650/w,$750/w,House 1970 160m2 771m2 Residence Residential - A 5/240990 ,14 May 2020 Sold ,17 Aug 2016 Sold $850k,17 Aug 2016 Sold $850k,160m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/14-cattai-creek-dr-kellyville-nsw-2155-2326995,"14 Cattai Creek Dr, Kellyville",4,2,2,652m2,$1.30M,$1.40M,$575/w,$650/w,House 1997 244m2 652m2 Residential - A 507/848988 ,14 May 2020 Sold $1.25M,16 Apr 2020 Listed for Sale SOLD BY KAEL SHARP!!! 0435 821 736,17 Aug 2006 Sold $650k,244m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/24-seath-st-kellyville-nsw-2155-19713104,"24 Seath St, Kellyville",4,5,3,768m2,$1.60M,$1.80M,$1100/w,$1250/w,House 2016 405m2 768m2 Residential - A 112/1184167 ,11 May 2020 Sold $1.75M,02 Mar 2015 Sold $672k,,405m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/31-lucas-cct-kellyville-nsw-2155-2390455,"31 Lucas Cct, Kellyville",4,2,2,500m2,$1.10M,$1.20M,$575/w,$650/w,House 2001 159m2 500m2 Residential - A 331/1010938 ,11 May 2020 Sold $1.11M,11 Jan 2018 Listed for Rent $590 Per Week,12 Jan 2007 Sold $468k,159m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/18-maeve-ave-kellyville-nsw-2155-2319071,"18 Maeve Ave, Kellyville",4,3,2,700m2,$1.50M,$1.60M,$650/w,$750/w,House 2006 46m2 700m2 Residential - A 213/1016341 ,08 May 2020 Sold $1.57M,21 Aug 2006 Sold $708k,,46m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/2-crestview-ave-kellyville-nsw-2155-13692063,"2 Crestview Ave, Kellyville",5,3,2,600m2,$1.40M,$1.50M,$750/w,$850/w,House 1999 600m2 Residential - A 9/874199 ,07 May 2020 Sold $1.37M,16 Apr 2020 Listed for Sale SOLD BY MATT and KAEL!!!,12 May 1998 Sold $148k,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/10-jupiter-rd-kellyville-nsw-2155-4503170,"10 Jupiter Rd, Kellyville",4,2,2,692m2,$1.20M,$1.30M,$650/w,$750/w,House 1999 692m2 Residence Residential - A 13/859588 ,05 May 2020 Sold ,06 Sep 2002 Sold $540k,30 Jun 2000 Sold $457k,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/3-lowan-pl-kellyville-nsw-2155-4586604,"3 Lowan Pl, Kellyville",4,2,2,730m2,$1.10M,$1.20M,$575/w,$650/w,House 2003 181m2 730m2 Vacant Land Residential - A 19/1008521 ,05 May 2020 Sold $1.07M,24 Mar 2020 Listed for Sale Sell Better l Sell With Fresh,14 Jan 2002 Sold $215k,181m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/6-clovelly-cct-kellyville-nsw-2155-12754843,"6 Clovelly Cct, Kellyville",4,2,2,500m2,$1.10M,$1.20M,$575/w,$650/w,House 2000 172m2 500m2 Residential - A 165/DP1005594 ,04 May 2020 Sold $1.15M,24 Jul 2018 Sold $1.06M,23 Nov 1999 Sold $180k,172m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/17-malonga-ave-kellyville-nsw-2155-4551432,"17 Malonga Ave, Kellyville",4,2,1,716m2,$1.10M,$1.20M,$575/w,$650/w,House 1980 716m2 Residence Residential - A 153/248327 ,04 May 2020 Sold $1.10M,07 Oct 2011 Sold $625k,29 Apr 2002 Sold $370k,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/59-laughton-cres-kellyville-nsw-2155-19662215,"59 Laughton Cres, Kellyville",5,3,2,700m2,$1.60M,$1.80M,$750/w,$850/w,House 2012 700m2 ,03 May 2020 Sold $1.75M,28 Apr 2020 Listed for Sale SOLD,,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/36-bruhn-cct-kellyville-nsw-2155-20893809,"36 Bruhn Cct, Kellyville",-,-,-,703m2,$1.60M,$1.80M,$950/w,$1100/w,House 703m2 ,01 May 2020 Sold $1.15M,28 Feb 2020 Listed for Sale DEPOSIT TAKEN BY TUSHAR !!,,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/76-water-creek-bvd-kellyville-nsw-2155-20949027,"76 Water Creek Bvd, Kellyville",-,-,-,,$1.10M,$1.20M,,,House ,28 Apr 2020 Sold $1.12M,,,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/39-pellizzer-bvd-kellyville-nsw-2155-15976467,"39 Pellizzer Bvd, Kellyville",3,2,2,265m2,$800k,$900k,$575/w,$650/w,House 2012 265m2 Residence Residential - A 48/270690 ,26 Apr 2020 Sold $901k,13 Feb 2019 Listed for Rent $650 Per Week,20 Dec 2012 Sold $585k,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/16-mcmanus-st-kellyville-nsw-2155-19570090,"16 Mcmanus St, Kellyville",5,4,2,594m2,$1.80M,$2.00M,$750/w,$850/w,House 2015 295m2 594m2 Residential - A 111/1196075 ,26 Apr 2020 Sold $1.78M,23 Mar 2016 Sold $1.72M,01 Jul 2015 Sold $840k,295m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/23-ellerstone-ct-kellyville-nsw-2155-14987854,"23 Ellerstone Ct, Kellyville",5,3,4,702m2,$1.80M,$2.00M,$350/w,$425/w,House 2002 399m2 702m2 Vacant Land Residential - A 116/1027898 ,23 Apr 2020 Sold $1.77M,22 Jul 2014 Sold $1.25M,12 Feb 2002 Sold $253k,399m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/40-hartigan-ave-kellyville-nsw-2155-12088610,"40 Hartigan Ave, Kellyville",4,2,2,480m2,$1.50M,$1.60M,$650/w,$750/w,House 2012 480m2 Vacant Land Residential - A 221/1152852 ,22 Apr 2020 Sold $1.60M,18 Aug 2011 Sold $352k,,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/6-dairy-farm-way-kellyville-nsw-2155-19835947,"6 Dairy Farm Way, Kellyville",5,3,2,700m2,$1.60M,$1.80M,$750/w,$850/w,House 2016 288m2 700m2 Residential - A 41/1198456 ,20 Apr 2020 Sold $1.53M,24 Sep 2015 Sold $650k,,288m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/3-bligh-pl-kellyville-nsw-2155-4742357,"3 Bligh Pl, Kellyville",4,2,2,500m2,$1.20M,$1.30M,$575/w,$650/w,House 2000 500m2 Residential - A 431/1008992 ,16 Apr 2020 Sold $1.22M,03 Mar 2000 Sold $170k,,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/11-hartigan-ave-kellyville-nsw-2155-15720168,"11 Hartigan Ave, Kellyville",4,2,2,337m2,$1.10M,$1.20M,$650/w,$750/w,House 2012 229m2 337m2 Vacant Land Residential - A 245/1152852 ,15 Apr 2020 Sold ,31 Oct 2013 Sold $820k,31 Oct 2013 Sold $820k,229m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/6-abernathy-ct-kellyville-nsw-2155-4685820,"6 Abernathy Ct, Kellyville",4,2,2,628m2,$1.50M,$1.60M,$650/w,$750/w,House 2001 322m2 628m2 Vacant Land Residential - A 2104/DP1021751 ,15 Apr 2020 Sold $1.50M,01 Mar 2001 Sold $209k,,322m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/17-park-ridge-cct-kellyville-nsw-2155-4882315,"17 Park Ridge Cct, Kellyville",4,2,2,458m2,$1.20M,$1.30M,$650/w,$750/w,House 1995 250m2 458m2 Residence Residential - A 1807/1036204 ,11 Apr 2020 Sold $1.22M,"08 Apr 2020 Listed for Sale sold for $1,220,000","07 Apr 2020 Listed for Sale SOLD - 1,220,000 - 23/04/2020",250m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/4-magrath-st-kellyville-nsw-2155-12145385,"4 Magrath St, Kellyville",4,2,2,605m2,$1.40M,$1.50M,$850/w,$950/w,House 2012 231m2 605m2 Vacant Land Residential - A 232/1152852 ,09 Apr 2020 Sold $1.35M,29 Jul 2014 Sold $960k,01 Sep 2011 Sold $388k,231m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/30-hutchison-ave-kellyville-nsw-2155-13940949,"30 Hutchison Ave, Kellyville",4,2,2,313m2,$1.00M,$1.10M,$500/w,$575/w,House 2000 174m2 313m2 Vacant Land Residential - A 208/1060349 ,09 Apr 2020 Sold ,21 Oct 2013 Sold $662k,11 May 2007 Sold $469k,174m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/74-james-mileham-dr-kellyville-nsw-2155-12408103,"74 James Mileham Dr, Kellyville",4,2,2,600m2,$1.30M,$1.40M,$650/w,$750/w,House 1999 291m2 600m2 Residential - A 31/DP880050 ,08 Apr 2020 Sold $1.32M,09 Jun 1999 Sold $389k,09 Jun 1999 Sold $389k,291m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/24-agnew-cl-kellyville-nsw-2155-20549300,"24 Agnew Cl, Kellyville",4,2,2,329m2,$1.00M,$1.10M,$575/w,$650/w,House 329m2 ,08 Apr 2020 Sold $1.10M,27 Mar 2020 Listed for Sale SOLD by Reuben Kee,"31 Aug 2018 Listed for Sale Near Norwest & Bella Vista | $980,000 - $1,070,000",
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/51-seymour-way-kellyville-nsw-2155-4513129,"51 Seymour Way, Kellyville",4,2,2,528m2,$1.30M,$1.40M,$650/w,$750/w,House 2002 528m2 Vacant Land Residential - A 24/DP1041470 ,08 Apr 2020 Sold $1.27M,29 Apr 2002 Sold $270k,,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/18-corsica-way-kellyville-nsw-2155-19843052,"18 Corsica Way, Kellyville",4,2,2,500m2,$1.30M,$1.40M,$650/w,$750/w,House 2015 247m2 500m2 ,07 Apr 2020 Sold $1.35M,20 Aug 2015 Sold $905k,20 Aug 2015 Sold $905k,247m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/3-rhodes-pl-kellyville-nsw-2155-2189824,"3 Rhodes Pl, Kellyville",4,2,2,759m2,$1.00M,$1.10M,$575/w,$650/w,House 1999 759m2 Residence Residential - A 18/239295 ,04 Apr 2020 Sold $975k,"27 Mar 2020 Listed for Sale $975,000",01 Apr 2019 Listed for Rent Deposit Taken!,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/74-malonga-ave-kellyville-nsw-2155-4375549,"74 Malonga Ave, Kellyville",4,2,2,773m2,$1.30M,$1.40M,$575/w,$650/w,House 1980 185m2 773m2 Residence Residential - A 261/253059 ,03 Apr 2020 Sold $1.28M,19 Jul 2003 Sold $475k,10 Jul 2001 Sold $348k,185m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/18-aruma-ave-kellyville-nsw-2155-12396632,"18 Aruma Ave, Kellyville",3,1,1,678m2,$1.20M,$1.30M,$500/w,$575/w,House 1978 678m2 Residential - A 32/DP246291 ,02 Apr 2020 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/27-tuscan-ave-kellyville-nsw-2155-13877243,"27 Tuscan Ave, Kellyville",5,2,2,1065m2,$505k,$683k,$650/w,$750/w,House 1997 1065m2 Residential - A 41/DP871111 ,02 Apr 2020 Sold $590k,,,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/7-austen-pl-kellyville-nsw-2155-13712117,"7 Austen Pl, Kellyville",-,-,-,450m2,$1.20M,$1.30M,$650/w,$750/w,House 450m2 Residential - A 543/DP1012009 ,01 Apr 2020 Sold $1.22M,,,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/6-honeysuckle-pl-kellyville-nsw-2155-2402573,"6 Honeysuckle Pl, Kellyville",4,2,2,650m2,$1.20M,$1.30M,$750/w,$850/w,House 2006 650m2 Residential - A 202/1010376 ,31 Mar 2020 Sold ,25 Jan 2006 Sold $564k,,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/10-cuthbert-ave-kellyville-nsw-2155-4424717,"10 Cuthbert Ave, Kellyville",5,3,2,640m2,$1.20M,$1.30M,$650/w,$750/w,House 2000 240m2 640m2 Residence Residential - A 100/862283 ,31 Mar 2020 Sold $1.32M,03 May 2013 Sold $767k,14 Apr 2011 Sold $715k,240m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/4-briana-ct-kellyville-nsw-2155-4499272,"4 Briana Ct, Kellyville",4,2,2,621m2,$1.20M,$1.30M,$850/w,$950/w,House 621m2 Vacant Land Residential - A 2017/DP1036197 ,31 Mar 2020 Sold $1.27M,12 Mar 2020 Listed for Sale SOLD BY KAEL SHARP!!! 0435 821 736,18 Sep 2002 Sold  (Partial Sale) $150k,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/15-lucas-cct-kellyville-nsw-2155-9109530,"15 Lucas Cct, Kellyville",5,2,2,500m2,$1.00M,$1.10M,$575/w,$650/w,House 2010 500m2 Residence Residential - A 323/1010938 ,31 Mar 2020 Sold ,19 Jun 2019 Listed for Rent Leased By Jane Zhu,04 Dec 2014 Sold $915k,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/20-greenwood-rd-kellyville-nsw-2155-12084891,"20 Greenwood Rd, Kellyville",4,1,2,696m2,$1.40M,$1.50M,$425/w,$500/w,House 1960 105m2 696m2 Residence Residential - A 1/30965 ,30 Mar 2020 Sold ,27 Oct 2014 Rented $500,23 Sep 2011 Rented ,105m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/7-spring-rd-kellyville-nsw-2155-19063137,"7 Spring Rd, Kellyville",5,3,2,683m2,$1.10M,$1.20M,$650/w,$750/w,House 1966 250m2 683m2 Residential - A 4/220414 ,30 Mar 2020 Sold $170k,08 Apr 2019 Sold ,25 Sep 2018 Listed for Rent $340 per week,250m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/6-morris-gr-kellyville-nsw-2155-2572749,"6 Morris Gr, Kellyville",3,1,1,500m2,$1.20M,$1.30M,$575/w,$650/w,House 2008 500m2 Residential - A 102/1040313 ,30 Mar 2020 Sold ,27 Feb 2008 Sold $499k,28 Mar 2003 Sold $18k,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/53-perkins-dr-kellyville-nsw-2155-4271279,"53 Perkins Dr, Kellyville",4,2,2,699m2,$1.30M,$1.40M,$750/w,$850/w,House 1996 261m2 699m2 Residence Residential - A 88/862283 ,28 Mar 2020 Sold $1.41M,03 Mar 2020 Listed for Sale SOLD Under Hammer by Chris De Celis 0430 119 600,25 Jan 2019 Listed for Rent DEPOSIT TAKEN BY MICHELLE,261m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/21-perseus-cct-kellyville-nsw-2155-4515086,"21 Perseus Cct, Kellyville",4,2,2,850m2,$1.20M,$1.30M,$650/w,$750/w,House 1998 850m2 Residence Residential - A 7/872047 ,28 Mar 2020 Sold $1.21M,25 Nov 2018 Sold $1.05M,01 Aug 2002 Sold $500k,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/104-burns-rd-kellyville-nsw-2155-20888497,"104 Burns Rd, Kellyville",4,2,2,465m2,$1.30M,$1.40M,$575/w,$650/w,House 465m2 ,27 Mar 2020 Sold $1.30M,14 Feb 2020 Listed for Sale $For Sale | Aldo Palermo.,,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/8-kristy-ct-kellyville-nsw-2155-2381878,"8 Kristy Ct, Kellyville",4,2,2,450m2,$1.20M,$1.30M,$650/w,$750/w,House 2002 450m2 Residence Residential - A 137/1021658 ,27 Mar 2020 Sold $1.20M,18 Dec 2006 Sold $530k,12 Jun 2002 Sold $455k,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/110-burns-rd-kellyville-nsw-2155-20897840,"110 Burns Rd, Kellyville",4,2,2,,$1.30M,$1.40M,$575/w,$650/w,House ,26 Mar 2020 Sold $1.30M,"16 Mar 2020 Listed for Sale SOLD - 1,295,000 - 02/06/2020","11 Mar 2020 Listed for Sale $1,295,000",
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/6-trinity-ave-kellyville-nsw-2155-2137532,"6 Trinity Ave, Kellyville",4,2,3,600m2,$1.30M,$1.40M,$750/w,$850/w,House 2009 214m2 600m2 Residence Residential - A 5/1051698 ,25 Mar 2020 Sold $1.37M,12 Mar 2020 Listed for Sale SOLD BY KAEL SHARP!!! 0435 821 736,17 Nov 2009 Sold $785k,214m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/116-burns-rd-kellyville-nsw-2155-20897842,"116 Burns Rd, Kellyville",4,3,2,,$1.60M,$1.80M,$575/w,$650/w,House ,24 Mar 2020 Sold $1.62M,"16 Mar 2020 Listed for Sale Price Guide $1,500,000-$1,650,000","11 Mar 2020 Listed for Sale $1,620,000",
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/2-rhodes-pl-kellyville-nsw-2155-13369418,"2 Rhodes Pl, Kellyville",3,1,1,731m2,$1.00M,$1.10M,$500/w,$575/w,House 1979 731m2 Residential - A 9/DP239295 ,23 Mar 2020 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/17-lavender-ave-kellyville-nsw-2155-14888154,"17 Lavender Ave, Kellyville",5,3,2,460m2,$1.40M,$1.50M,$750/w,$850/w,House 2011 460m2 Vacant Land Residential - A 2003/1137369 ,23 Mar 2020 Sold $1.50M,05 Mar 2020 Listed for Sale SOLD by Reuben Kee 0423 741 323,22 Dec 2011 Sold $406k,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/66-fox-creek-cct-kellyville-nsw-2155-17533505,"66 Fox Creek Cct, Kellyville",4,2,2,325m2,$1.00M,$1.10M,$650/w,$750/w,House 2012 185m2 325m2 Residential - A 6/DP270732 ,23 Mar 2020 Sold ,19 Dec 2012 Sold $330k,,185m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/8-honeysuckle-pl-kellyville-nsw-2155-19441468,"8 Honeysuckle Pl, Kellyville",1,1,1,664m2,$1.50M,$1.60M,$750/w,$850/w,House 2017 251m2 664m2 Residential - A 302/1202294 ,21 Mar 2020 Sold $1.53M,"18 Jan 2017 Listed for Sale $849,500",26 Aug 2016 Sold $830k,251m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/3-kinarra-ave-kellyville-nsw-2155-4248799,"3 Kinarra Ave, Kellyville",3,2,2,708m2,$1.00M,$1.10M,$350/w,$425/w,House 1970 120m2 708m2 Residence Residential - A 239/248327 ,21 Mar 2020 Sold $1.04M,24 Mar 2009 Sold $508k,24 Feb 2004 Sold $478k,120m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/18-arnold-ave-kellyville-nsw-2155-9160924,"18 Arnold Ave, Kellyville",4,2,2,423m2,$1.10M,$1.20M,$650/w,$750/w,House 2011 173m2 423m2 Residence Residential - A 65/224917 ,19 Mar 2020 Sold $1.13M,11 Feb 2019 Sold ,24 Aug 2018 Listed for Rent $650 wk,173m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/37-skye-ct-kellyville-nsw-2155-13257747,"37 Skye Ct, Kellyville",4,2,2,498m2,$1.20M,$1.30M,$575/w,$650/w,House 1998 498m2 Residential - A 6204/DP880810 ,17 Mar 2020 Sold $1.13M,"04 Mar 2020 Listed for Sale $1,129,000",13 Nov 1998 Sold $142k,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/5-magrath-st-kellyville-nsw-2155-12093817,"5 Magrath St, Kellyville",4,3,2,550m2,$1.30M,$1.40M,$750/w,$850/w,House 2013 550m2 Vacant Land Residential - A 240/1152852 ,16 Mar 2020 Sold $1.45M,06 Sep 2013 Sold $840k,06 Sep 2013 Sold $840k,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/3-hartigan-ave-kellyville-nsw-2155-12096925,"3 Hartigan Ave, Kellyville",5,3,2,417m2,$1.40M,$1.50M,$950/w,$1100/w,House 2011 301m2 417m2 Vacant Land Residential - A 249/1152852 ,16 Mar 2020 Sold ,22 Aug 2011 Sold $352k,22 Aug 2011 Sold $352k,301m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/56-president-rd-kellyville-nsw-2155-2095739,"56 President Rd, Kellyville",4,2,2,526m2,$1.60M,$1.80M,$575/w,$650/w,House 2006 323m2 526m2 Residence Residential - A 15/1051698 ,16 Mar 2020 Sold $1.62M,26 Oct 2018 Sold $1.50M,09 Apr 2009 Sold $735k,323m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/34-fox-creek-cct-kellyville-nsw-2155-18578766,"34 Fox Creek Cct, Kellyville",4,2,2,325m2,$1.00M,$1.10M,$650/w,$750/w,House 2013 194m2 325m2 Residential - A 51/270732 ,14 Mar 2020 Sold $1.06M,04 Dec 2013 Sold $360k,04 Dec 2013 Sold $360k,194m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/6-hartigan-ave-kellyville-nsw-2155-15731444,"6 Hartigan Ave, Kellyville",4,2,2,467m2,$1.40M,$1.50M,$650/w,$750/w,House 2013 273m2 467m2 Vacant Land Residential - A 204/1152852 ,13 Mar 2020 Sold $1.50M,20 Jan 2014 Sold $1.10M,21 Oct 2011 Sold $391k,273m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/43-patya-cct-kellyville-nsw-2155-4485852,"43 Patya Cct, Kellyville",5,3,2,450m2,$1.30M,$1.40M,$650/w,$750/w,House 2000 300m2 450m2 Residence Residential - A 219/881911 ,13 Mar 2020 Sold $1.30M,04 Jul 2016 Sold $1.02M,"07 Nov 2015 Listed for Sale $1,020,000 - $1,100,000",300m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/20-valenti-cres-kellyville-nsw-2155-4520504,"20 Valenti Cres, Kellyville",4,2,2,601m2,$1.40M,$1.50M,$575/w,$650/w,House 2002 275m2 601m2 Residence Residential - A 105/1039903 ,13 Mar 2020 Sold $1.44M,17 Dec 2012 Sold $875k,18 Jul 2002 Sold $230k,275m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/15-annabelle-cres-kellyville-nsw-2155-4241676,"15 Annabelle Cres, Kellyville",3,1,-,721m2,$900k,$1.00M,$425/w,$500/w,House 1970 102m2 721m2 Residence Residential - A 24/206082 ,12 Mar 2020 Sold $950k,15 Jun 2018 Listed for Rent Deposit Taken by Brad Sargent,30 Mar 2015 Sold $760k,102m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/14-mawarra-cres-kellyville-nsw-2155-2390290,"14 Mawarra Cres, Kellyville",4,3,-,702m2,$1.00M,$1.10M,$650/w,$750/w,House 1980 203m2 702m2 Residence Residential - A 27/244951 ,11 Mar 2020 Sold $1.03M,21 Feb 2020 Listed for Sale SOLD BY KAEL SHARP!!! 0435 821 736,19 Jan 2007 Sold $515k,203m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/4-cardell-rd-kellyville-nsw-2155-15725233,"4 Cardell Rd, Kellyville",-,-,-,548m2,$1.60M,$1.80M,$650/w,$750/w,House 548m2 Vacant Land Residential - A 277/1152852 ,09 Mar 2020 Sold $1.60M,02 Sep 2011 Sold $388k,02 Sep 2011 Sold $388k,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/33-poole-rd-kellyville-nsw-2155-4374756,"33 Poole Rd, Kellyville",5,2,2,666m2,$1.40M,$1.50M,$650/w,$750/w,House 2001 666m2 Residence Residential - A 16/1025994 ,07 Mar 2020 Sold $1.47M,18 Feb 2020 Listed for Sale Sold,18 Dec 2009 Sold $735k,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/8-vantage-cres-kellyville-nsw-2155-9122452,"8 Vantage Cres, Kellyville",5,2,3,702m2,$1.60M,$1.80M,$850/w,$950/w,House 2005 320m2 702m2 Residence Residential - A 16/863912 ,07 Mar 2020 Sold $1.77M,28 Jul 2017 Sold $1.50M,20 Aug 2012 Sold $970k,320m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/31-halcyon-ave-kellyville-nsw-2155-2117331,"31 Halcyon Ave, Kellyville",4,2,2,543m2,$1.10M,$1.20M,$575/w,$650/w,House 2002 257m2 543m2 Vacant Land Residential - A 9045/1043033 ,26 Mar 2020 Listed for Rent $700 per week,06 Mar 2020 Sold $1.25M,22 Feb 2020 Listed for Sale JUST LISTED,257m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/8-sorrento-ct-kellyville-nsw-2155-2143721,"8 Sorrento Ct, Kellyville",4,2,2,450m2,$1.10M,$1.20M,$575/w,$650/w,House 2005 450m2 Residential - A 102/879499 ,03 Mar 2020 Sold $1.22M,20 May 2005 Sold $500k,,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/20-braekell-pl-kellyville-nsw-2155-4494428,"20 Braekell Pl, Kellyville",4,2,2,450m2,$1.10M,$1.20M,$575/w,$650/w,House 1997 450m2 Residence Residential - A 111/869423 ,03 Mar 2020 Sold $1.08M,02 Oct 2002 Sold $270k,22 Jul 1997 Sold $120k,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/81-arnold-ave-kellyville-nsw-2155-19677946,"81 Arnold Ave, Kellyville",4,3,3,706m2,$1.40M,$1.50M,$750/w,$850/w,House 2015 258m2 706m2 ,02 Mar 2020 Sold ,02 Jul 2014 Sold $645k,,258m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/27-acres-rd-kellyville-nsw-2155-2442180,"27 Acres Rd, Kellyville",5,2,2,1277m2,$1.40M,$1.50M,$575/w,$650/w,House 1930 301m2 1277m2 Residence Residential - A 1/532134 ,01 Mar 2020 Sold $1.34M,"06 Jul 2015 Listed for Sale Offers over $1,450,000",11 Dec 2006 Sold $598k,301m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/3-rodwell-pl-kellyville-nsw-2155-12705450,"3 Rodwell Pl, Kellyville",3,2,1,831m2,$1.10M,$1.48M,$500/w,$575/w,House 1980 831m2 Residential - A 32/DP235228 ,29 Feb 2020 Sold $1.30M,,,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/12-sentinel-ave-kellyville-nsw-2155-13280984,"12 Sentinel Ave, Kellyville",5,2,2,600m2,$1.40M,$1.50M,$650/w,$750/w,House 1998 273m2 600m2 Residential - A 107/DP872345 ,29 Feb 2020 Sold $1.44M,"31 Jan 2020 Listed for Sale SOLD | for $1,435,000",,273m2
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/29-corsica-way-kellyville-nsw-2155-19600477,"29 Corsica Way, Kellyville",5,3,4,438m2,$1.30M,$1.40M,$850/w,$950/w,House 2016 438m2 ,07 Jul 2020 Listed for Sale AUCTION,29 Feb 2020 Sold $1.32M,21 Mar 2016 Sold $979k,
0,https://www.onthehouse.com.au/property/nsw/kellyville-2155/10-annabelle-cres-kellyville-nsw-2155-4463606,"10 Annabelle Cres, Kellyville",4,2,2,1268m2,$1.10M,$1.20M,$300/w,$350/w,House 1975 176m2 1268m2 Residence Residential - A 36/206082 ,29 Feb 2020 Sold $1.13M,29 Jan 2020 Listed for Sale SOLD! call Joel 0450 907 598,21 May 2018 Sold $1.15M,176m2
