,Link,address,Bedrooms,Bathrooms,Car spaces,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3,Floor area
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/94-parklands-rd-north-ryde-nsw-2113-19445843,"94 Parklands Rd, North Ryde",3,1,1,531m2,$1.30M,$1.40M,$575/w,$650/w,House 1960 107m2 531m2 Residential - A 33/27219 ,28 Feb 2019 Listed for Rent $620,28 Feb 2019 Listed for Rent **DEPOSIT TAKEN**,15 Dec 2018 Sold $1.00M,107m2
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/18-eastview-ave-north-ryde-nsw-2113-4986285,"18 Eastview Ave, North Ryde",4,2,3,556m2,$1.80M,$2.00M,$850/w,$950/w,House 1997 224m2 556m2 Residence Residential - A 34/10788 ,14 Dec 2018 Sold $1.64M,04 Aug 2009 Sold $894k,13 Sep 1991 Sold $179k,224m2
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/101-wicks-rd-north-ryde-nsw-2113-12857116,"101 Wicks Rd, North Ryde",3,3,2,550m2,$1.40M,$1.50M,$750/w,$850/w,House 1990 194m2 550m2 Residential - A 383/28914 ,12 Dec 2018 Sold $1.26M,10 Mar 2015 Sold $1.07M,"05 Nov 2014 Listed for Sale Offers Over $1,060,000",194m2
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/3-ruse-st-north-ryde-nsw-2113-4986288,"3 Ruse St, North Ryde",5,3,2,531m2,$2.00M,$2.20M,$950/w,$1100/w,House 2004 238m2 531m2 Residence Residential - A 3/28140 ,07 Dec 2018 Sold $1.94M,15 Nov 2018 Listed for Sale Open House Cancelled,09 Jun 2016 Sold ,238m2
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/24-baringa-st-north-ryde-nsw-2113-13370896,"24 Baringa St, North Ryde",3,1,1,503m2,$1.40M,$1.50M,$650/w,$750/w,House 1979 503m2 Residential - A 5/DP210248 ,06 Dec 2018 Sold $1.18M,"22 Oct 2018 Listed for Sale For Sale $1,250,000",05 Mar 2018 Sold ,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/3-farrington-pde-north-ryde-nsw-2113-4984618,"3 Farrington Pde, North Ryde",4,2,2,481m2,$1.60M,$1.80M,$575/w,$650/w,House 1999 481m2 Residential - A 600/28915 ,29 Nov 2018 Sold ,24 Feb 1999 Sold $320k,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/2-twin-rd-north-ryde-nsw-2113-13031480,"2 Twin Rd, North Ryde",3,2,2,559m2,$1.40M,$1.50M,$500/w,$575/w,House 1980 559m2 Residential - A 11/DP23518 ,28 Nov 2018 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/18-cutler-pde-north-ryde-nsw-2113-13246759,"18 Cutler Pde, North Ryde",4,1,2,902m2,$1.80M,$2.00M,$575/w,$650/w,House 1978 902m2 Residential - A 2/DP28403 ,06 Apr 2020 Listed for Rent DEPOSIT TAKEN,13 Feb 2019 Listed for Rent $570,28 Nov 2018 Sold $1.70M,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/14-cutler-pde-north-ryde-nsw-2113-13407575,"14 Cutler Pde, North Ryde",4,2,1,824m2,$1.80M,$2.00M,$500/w,$575/w,House 1978 824m2 Residential - A 4/DP28403 ,15 Feb 2019 Listed for Rent $550,28 Nov 2018 Sold $1.70M,29 May 2018 Sold ,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/12-cutler-pde-north-ryde-nsw-2113-8228789,"12 Cutler Pde, North Ryde",2,1,1,822m2,$1.60M,$1.80M,$500/w,$575/w,House 1970 105m2 822m2 Residential - A 5/28403 ,26 Jun 2020 Listed for Rent DEPOSIT TAKEN!,13 Mar 2019 Listed for Rent $550,28 Nov 2018 Sold $1.70M,105m2
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/32-beswick-ave-north-ryde-nsw-2113-12855939,"32 Beswick Ave, North Ryde",4,2,2,678m2,$1.60M,$1.80M,$575/w,$650/w,House 1979 678m2 Residential - A 16/DP25765 ,27 Nov 2018 Sold $1.46M,,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/1-ryrie-st-north-ryde-nsw-2113-12590424,"1 Ryrie St, North Ryde",4,1,1,561m2,$1.50M,$1.60M,$650/w,$750/w,House 1979 7m2 561m2 Residential - A 76/DP28396 ,23 Jan 2019 Listed for Rent $750,23 Nov 2018 Sold $1.42M,,7m2
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/2-warwick-st-north-ryde-nsw-2113-19343953,"2 Warwick St, North Ryde",3,2,1,314m2,$1.33M,$1.63M,$750/w,$850/w,House 1994 128m2 314m2 Residential - A 1/876243 ,22 Nov 2018 Sold $1.23M,"31 Oct 2018 Listed for Sale Auction Guide - $1,298,000",03 Oct 2001 Sold $440k,128m2
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/89-wicks-rd-north-ryde-nsw-2113-9123290,"89 Wicks Rd, North Ryde",5,3,2,569m2,$1.80M,$2.00M,$650/w,$750/w,House 1996 569m2 Residence Residential - A 135/28914 ,22 Nov 2018 Sold ,30 Nov 2010 Sold $920k,16 Jun 1988 Sold $146k,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/83-coxs-rd-north-ryde-nsw-2113-13159935,"83 Coxs Rd, North Ryde",3,1,1,534m2,$1.40M,$1.50M,$575/w,$650/w,House 1980 534m2 Residential - A 6/DP19371 ,20 Nov 2018 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/4-chisholm-st-north-ryde-nsw-2113-12769363,"4 Chisholm St, North Ryde",4,1,2,557m2,$1.50M,$1.60M,$650/w,$750/w,House 1980 557m2 Residential - A 387/28914 ,"09 Jul 2020 Listed for Sale Guide $1,500,000 - $1,550,000",18 Nov 2018 Sold $1.22M,"24 Oct 2018 Listed for Sale Guide $1,500,000 - $1,550,000",
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/62-edmondson-st-north-ryde-nsw-2113-13059601,"62 Edmondson St, North Ryde",5,3,2,588m2,$1.60M,$1.80M,$650/w,$750/w,House 1950 230m2 588m2 Residential - A 503/28914 ,15 Jan 2020 Listed for Rent $950 Per Week,17 Nov 2018 Sold $1.60M,10 Apr 2014 Sold $1.44M,230m2
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/366-pittwater-rd-north-ryde-nsw-2113-12681980,"366 Pittwater Rd, North Ryde",3,1,1,584m2,$1.30M,$1.40M,$575/w,$650/w,House 1980 584m2 Residential - A 2/25524 ,17 Jan 2019 Listed for Rent $690,14 Nov 2018 Sold $1.15M,"03 Oct 2018 Listed for Sale For Sale - $1,150,000",
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/10-milroy-st-north-ryde-nsw-2113-12795362,"10 Milroy St, North Ryde",3,1,1,512m2,$1.80M,$2.00M,$500/w,$575/w,House 1950 133m2 512m2 Residential - A 11/39317 ,14 Nov 2018 Sold ,11 Apr 2014 Sold $955k,,133m2
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/21-parklands-rd-north-ryde-nsw-2113-9103122,"21 Parklands Rd, North Ryde",2,1,1,556m2,$1.40M,$1.50M,$500/w,$575/w,House 1960 556m2 Residence Residential - A 5/25675 ,13 Nov 2018 Sold ,03 Jun 2010 Sold $737k,29 Aug 1996 Sold $232k,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/17-sturdee-st-north-ryde-nsw-2113-13290776,"17 Sturdee St, North Ryde",3,2,1,556m2,$1.50M,$1.60M,$575/w,$650/w,House 1950 556m2 Residence Residential - A 312/28914 ,08 Nov 2018 Sold ,02 Jul 2012 Sold $843k,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/138-coxs-rd-north-ryde-nsw-2113-11985556,"138 Coxs Rd, North Ryde",3,2,1,327m2,$1.28M,$1.93M,,,House 1980 327m2 Residential - A A/DP325117 ,07 Nov 2018 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/51-david-ave-north-ryde-nsw-2113-13067478,"51 David Ave, North Ryde",3,1,1,693m2,$1.50M,$1.60M,$500/w,$575/w,House 1996 693m2 Residential - A 73/36455 ,07 Nov 2018 Sold $1.46M,08 Jul 1996 Sold $223k,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/18-lorna-ave-north-ryde-nsw-2113-13374322,"18 Lorna Ave, North Ryde",4,2,1,576m2,$1.40M,$1.50M,$850/w,$950/w,House 1978 576m2 Residential - A 20/DP26105 ,02 Nov 2018 Sold $1.37M,10 Oct 2018 Listed for Sale Contact Agent,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/20-cutler-pde-north-ryde-nsw-2113-4982098,"20 Cutler Pde, North Ryde",4,3,2,1024m2,$2.60M,$2.80M,,,House 2007 1024m2 Residence Residential - A 1/28403 ,30 Oct 2018 Sold $2.58M,01 Feb 2010 Sold $1.80M,26 Jul 1999 Sold $317k,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/45-morshead-st-north-ryde-nsw-2113-2188203,"45 Morshead St, North Ryde",4,2,3,474m2,$1.60M,$1.80M,$650/w,$750/w,House 1960 474m2 474m2 Residential - A 325/28914 ,29 Oct 2018 Sold $1.50M,09 Sep 2005 Sold $653k,25 Nov 1994 Sold $230k,474m2
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/85-badajoz-rd-north-ryde-nsw-2113-12391099,"85 Badajoz Rd, North Ryde",5,2,2,384m2,$1.60M,$1.80M,$575/w,$650/w,House 1996 384m2 Residential - A 25/285177 ,26 Oct 2018 Sold $1.43M,"12 Sep 2018 Listed for Sale For Sale - Guide $1,499,500",10 May 1996 Sold $320k,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/25-delhi-rd-north-ryde-nsw-2113-17921244,"25 Delhi Rd, North Ryde",-,-,-,6401m2,$1.16M,$1.74M,,,House 1977 6401m2 ,26 Oct 2018 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/25-sturdee-st-north-ryde-nsw-2113-12898614,"25 Sturdee St, North Ryde",4,3,2,563m2,$1.30M,$1.40M,$425/w,$500/w,House 1979 563m2 Residential - A 316/DP28914 ,24 Oct 2018 Sold $1.20M,,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/22-marilyn-st-north-ryde-nsw-2113-12706657,"22 Marilyn St, North Ryde",3,1,1,561m2,$1.40M,$1.50M,$575/w,$650/w,House 1992 561m2 Residential - A 26/DP36586 ,18 Oct 2018 Sold ,02 Jan 1992 Sold $180k,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/32-chauvel-st-north-ryde-nsw-2113-13484228,"32 Chauvel St, North Ryde",3,1,1,487m2,$1.40M,$1.50M,$650/w,$750/w,House 1993 487m2 Residential - A 573/28915 ,12 Oct 2018 Sold $1.41M,25 Sep 2018 Listed for Sale Auction - Contact Agent,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/2-tulip-st-north-ryde-nsw-2113-13344518,"2 Tulip St, North Ryde",3,2,1,841m2,$1.26M,$1.88M,$500/w,$575/w,House 1992 841m2 Residential - A 29/26924 ,07 Oct 2018 Sold ,16 Mar 1995 Sold $232k,04 Dec 1992 Sold $194k,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/139-cressy-rd-north-ryde-nsw-2113-5022377,"139 Cressy Rd, North Ryde",2,1,1,434m2,$1.10M,$1.20M,$425/w,$500/w,House 1960 434m2 Residence Residential - A 11/875127 ,06 Oct 2018 Sold $983k,12 Nov 2009 Sold $600k,25 Mar 1994 Sold $227k,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/8-michael-st-north-ryde-nsw-2113-12744175,"8 Michael St, North Ryde",3,2,2,593m2,$1.80M,$2.00M,$500/w,$575/w,House 1958 593m2 Residential - A 45/DP36715 ,28 Sep 2018 Sold $1.40M,,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/4-conrad-st-north-ryde-nsw-2113-4985712,"4 Conrad St, North Ryde",4,2,2,595m2,$1.80M,$2.00M,$850/w,$950/w,House 1960 595m2 Residence Residential - A 27/30900 ,28 Sep 2018 Sold ,28 Sep 2018 Listed for Sale Contact Agent,04 Dec 2015 Sold $1.75M,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/11-pindari-st-north-ryde-nsw-2113-13047499,"11 Pindari St, North Ryde",2,1,1,483m2,$1.30M,$1.40M,$500/w,$575/w,House 1978 483m2 Residential - A 11/DP30075 ,24 Sep 2018 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/5-jopling-st-north-ryde-nsw-2113-13367770,"5 Jopling St, North Ryde",3,1,1,690m2,$2.20M,$2.40M,$500/w,$575/w,House 1979 690m2 Residential - A 73/DP205800 ,13 Sep 2018 Sold $1.70M,29 Aug 2018 Listed for Sale Auction - 22nd September 2:00pm,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/12-morshead-st-north-ryde-nsw-2113-12314395,"12 Morshead St, North Ryde",4,2,2,571m2,$1.80M,$2.00M,$650/w,$750/w,House 1958 571m2 Residential - A 21/DP25822 ,08 Sep 2018 Sold $1.68M,01 Jan 1970 Sold ,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/7-norfolk-way-north-ryde-nsw-2113-13104959,"7 Norfolk Way, North Ryde",4,3,2,379m2,$1.60M,$1.80M,$850/w,$950/w,House 1999 379m2 Residential - A 6/DP285177 ,06 Sep 2018 Sold $1.51M,06 Jun 2018 Listed for Sale Contact Agent,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/86-blenheim-rd-north-ryde-nsw-2113-18977068,"86 Blenheim Rd, North Ryde",8,3,2,791m2,$1.80M,$2.00M,$575/w,$650/w,House 1961 791m2 Residential - A C/DP410408 ,30 Aug 2018 Sold ,09 Mar 2011 Sold $1.16M,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/19-cook-st-north-ryde-nsw-2113-4697321,"19 Cook St, North Ryde",4,3,2,746m2,$2.20M,$2.40M,$750/w,$850/w,House 2010 292m2 746m2 Residence Residential - A 138/36556 ,30 Aug 2018 Sold $2.24M,18 Apr 2018 Listed for Sale Contact Agent,06 Apr 2009 Sold $715k,292m2
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/14-epping-rd-north-ryde-nsw-2113-5726077,"14 Epping Rd, North Ryde",2,1,1,607m2,$1.20M,$1.30M,$500/w,$575/w,House 1980 607m2 Residence Residential - A E/410408 ,30 Aug 2018 Sold ,13 May 2011 Sold $635k,26 Mar 1982 Sold $70k,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/65-numa-rd-north-ryde-nsw-2113-2427907,"65 Numa Rd, North Ryde",4,2,2,556m2,$1.80M,$2.00M,$575/w,$650/w,House 1970 160m2 556m2 Residential - A 29/224161 ,03 Jul 2018 Sold $1.81M,13 Jun 2018 Listed for Sale Guide $1.75 - $1.85,10 May 2007 Sold $678k,160m2
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/44-flinders-rd-north-ryde-nsw-2113-11604860,"44 Flinders Rd, North Ryde",4,2,1,671m2,$1.60M,$1.80M,$750/w,$850/w,House 1970 155m2 671m2 Residence Residential - A 9/28156 ,02 Jul 2018 Sold $1.67M,05 Aug 2011 Sold $885k,,155m2
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/2-marshall-pl-north-ryde-nsw-2113-13971399,"2 Marshall Pl, North Ryde",3,1,3,506m2,$1.40M,$1.50M,$650/w,$750/w,House 1980 506m2 Residential - A 360/DP28914 ,09 Aug 2018 Listed for Rent Deposit taken !,02 Jul 2018 Sold $1.38M,08 Apr 1994 Sold $168k,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/96-kent-rd-north-ryde-nsw-2113-12429442,"96 Kent Rd, North Ryde",2,1,4,575m2,$2.00M,$2.20M,$425/w,$500/w,House 1980 575m2 Residential - A B/366311 ,30 Jun 2018 Sold $1.63M,20 Jun 2018 Listed for Sale Expression of Interest,02 Jun 1997 Sold $257k,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/34-amelia-st-north-ryde-nsw-2113-13373175,"34 Amelia St, North Ryde",5,3,2,666m2,$1.40M,$1.50M,$575/w,$650/w,House 1980 666m2 Residential - A 5/DP28620 ,30 Jun 2018 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/64a-david-ave-north-ryde-nsw-2113-14402796,"64a David Ave, North Ryde",3,2,2,458m2,$1.40M,$1.50M,$500/w,$575/w,House 1978 458m2 Residential - A 35/DP36455 ,30 Jun 2018 Sold $1.20M,,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/203a-1-allengrove-cres-north-ryde-nsw-2113-20614680,"203a/1 Allengrove Cres, North Ryde",-,-,-,,$550k,$600k,$500/w,$575/w,House ,29 Jun 2018 Sold $580k,,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/21-cutler-pde-north-ryde-nsw-2113-11237914,"21 Cutler Pde, North Ryde",4,2,2,506m2,$1.50M,$1.60M,$750/w,$850/w,House 1950 154m2 506m2 Residence Residential - A 163/28396 ,28 Jun 2018 Sold $1.42M,18 Apr 2018 Listed for Sale SOLD,29 Sep 2017 Listed for Rent **Deposit Taken**,154m2
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/35-trevitt-rd-north-ryde-nsw-2113-2503522,"35 Trevitt Rd, North Ryde",2,1,1,561m2,$1.40M,$1.50M,$575/w,$650/w,House 1920 116m2 561m2 Residence Residential - A 2/391970 ,28 Jun 2018 Sold $1.39M,05 Nov 2007 Sold $388k,18 Jul 2002 Sold $325k,116m2
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/352-pittwater-rd-north-ryde-nsw-2113-13518285,"352 Pittwater Rd, North Ryde",3,2,2,771m2,$1.40M,$1.50M,$650/w,$750/w,House 1978 771m2 Residential - A 32/DP19636 ,20 Aug 2018 Listed for Rent **DEPOSIT TAKEN**,26 Jun 2018 Sold $1.19M,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/20-magdala-rd-north-ryde-nsw-2113-12836264,"20 Magdala Rd, North Ryde",4,2,2,764m2,$1.41M,$2.11M,$575/w,$650/w,House 1979 764m2 Residential - A G/DP28734 ,24 Jun 2018 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/20-beswick-ave-north-ryde-nsw-2113-19298608,"20 Beswick Ave, North Ryde",4,1,2,626m2,$1.60M,$1.80M,$575/w,$650/w,House 1979 626m2 Residential - A 6/DP25697 ,21 Jun 2018 Sold $1.70M,20 Apr 2018 Listed for Sale Auction - Contact Agent,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/70-twin-rd-north-ryde-nsw-2113-12972814,"70 Twin Rd, North Ryde",4,1,1,556m2,$1.60M,$1.80M,$650/w,$750/w,House 1980 556m2 Residential - A 31/224161 ,18 Jun 2018 Sold $1.67M,01 Sep 1995 Sold $273k,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/16-clarence-st-north-ryde-nsw-2113-4894462,"16 Clarence St, North Ryde",3,2,3,575m2,$1.60M,$1.80M,$650/w,$750/w,House 1980 185m2 575m2 Residence Residential - A 17/25524 ,18 Jun 2018 Sold $1.67M,13 Dec 2012 Sold $878k,17 Jun 1988 Sold $235k,185m2
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/10-bridge-rd-north-ryde-nsw-2113-11151639,"10 Bridge Rd, North Ryde",5,2,2,339m2,$1.80M,$2.00M,$850/w,$950/w,House 1970 231m2 339m2 Residential - A 1/DP601768 ,16 Jun 2018 Sold $1.79M,09 Nov 2015 Listed for Rent LEASED!,25 Jun 2013 Rented $800,231m2
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/29-folkard-st-north-ryde-nsw-2113-12535621,"29 Folkard St, North Ryde",4,1,1,658m2,$1.60M,$1.80M,$500/w,$575/w,House 1950 149m2 658m2 Residential - A 8/DP29994 ,16 Jun 2018 Sold $1.66M,16 May 2018 Listed for Sale Auction - Contact Agent,,149m2
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/270-lane-cove-rd-north-ryde-nsw-2113-12686250,"270 Lane Cove Rd, North Ryde",4,2,2,563m2,$1.50M,$1.60M,$575/w,$650/w,House 1978 563m2 Residential - A 18/DP10788 ,16 Jun 2018 Sold $1.20M,10 May 2018 Listed for Sale Contact Agent,18 Mar 1988 Sold $131k,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/25-farrington-pde-north-ryde-nsw-2113-13185591,"25 Farrington Pde, North Ryde",5,3,1,607m2,$1.60M,$1.80M,$750/w,$850/w,House 2015 156m2 607m2 Residential - A 589/28915 ,24 Jan 2019 Listed for Rent $900,14 Jun 2018 Sold $1.20M,28 Jan 2016 Sold $1.20M,156m2
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/43-eastview-ave-north-ryde-nsw-2113-12999352,"43 Eastview Ave, North Ryde",3,1,1,689m2,$1.54M,$1.89M,,,House 1960 110m2 689m2 Residential - A 55/36389 ,13 Jun 2018 Sold $1.70M,26 Feb 2015 Sold $1.21M,08 Oct 1993 Sold $220k,110m2
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/38-folkard-st-north-ryde-nsw-2113-12646680,"38 Folkard St, North Ryde",3,2,2,663m2,$1.60M,$1.80M,$425/w,$500/w,House 1992 663m2 Residential - A 15/36586 ,12 Jun 2018 Sold $1.61M,17 Apr 2018 Sold ,14 Jul 1992 Sold $175k,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/5-lionel-ave-north-ryde-nsw-2113-19407791,"5 Lionel Ave, North Ryde",5,3,2,599m2,$1.80M,$2.00M,$750/w,$850/w,House 1991 599m2 Residential - A 13/DP24519 ,12 Jun 2018 Sold $1.57M,18 Oct 1991 Sold $207k,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/63-wicks-rd-north-ryde-nsw-2113-13190692,"63 Wicks Rd, North Ryde",3,2,2,538m2,$1.50M,$1.60M,$575/w,$650/w,House 1955 6m2 538m2 Residential - A 13/28396 ,09 Jun 2018 Sold $1.27M,"09 Mar 2018 Listed for Sale For Sale: $1,450,000",05 Jun 1998 Sold $275k,6m2
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/84-parklands-rd-north-ryde-nsw-2113-2264586,"84 Parklands Rd, North Ryde",4,2,2,556m2,$1.60M,$1.80M,$950/w,$1100/w,House 1987 556m2 Residence Residential - A 23/27219 ,09 Jun 2018 Sold $1.69M,03 Jul 2009 Sold $825k,08 Dec 2005 Sold $696k,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/33a-holt-st-north-ryde-nsw-2113-4815268,"33a Holt St, North Ryde",3,2,2,548m2,$1.50M,$1.60M,$650/w,$750/w,House 1997 180m2 548m2 Residential - A 1/871992 ,21 Jul 1999 Sold $380k,,,180m2
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/27-holt-st-north-ryde-nsw-2113-4815306,"27 Holt St, North Ryde",4,2,2,638m2,$1.60M,$1.80M,$1100/w,$1250/w,House 1950 158m2 638m2 Residential - A 102/36455 ,08 Jun 2018 Sold $720k,28 Jan 2000 Sold $435k,15 Oct 1979 Sold $55k,158m2
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/15-pindari-st-north-ryde-nsw-2113-13088113,"15 Pindari St, North Ryde",2,1,1,489m2,$1.30M,$1.40M,$500/w,$575/w,House 1978 489m2 Residential - A 18/DP214785 ,07 Jun 2018 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/6-parklands-rd-north-ryde-nsw-2113-13251862,"6 Parklands Rd, North Ryde",2,1,1,556m2,$1.30M,$1.40M,$500/w,$575/w,House 1978 556m2 Residential - A 16/DP25948 ,06 Jun 2018 Sold ,21 May 2018 Listed for Rent $550,07 Sep 1978 Sold $46k,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/3-folkard-st-north-ryde-nsw-2113-13614599,"3 Folkard St, North Ryde",3,1,2,672m2,$1.80M,$2.00M,$650/w,$750/w,House 1980 8m2 672m2 Residential - A 49/DP36618 ,06 Jun 2018 Sold ,29 Mar 1982 Sold $95k,,8m2
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/22-kent-rd-north-ryde-nsw-2113-12927837,"22 Kent Rd, North Ryde",2,1,2,619m2,$1.60M,$1.80M,$425/w,$500/w,House 1957 619m2 Residential - A 5/DP36389 ,05 Jun 2018 Sold $1.61M,17 Apr 2018 Listed for Sale Sold In One Week,"09 Mar 2018 Listed for Sale For Sale: $1,620,000",
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/67-ford-st-north-ryde-nsw-2113-4631793,"67 Ford St, North Ryde",4,1,1,708m2,$1.50M,$1.60M,$650/w,$750/w,House 1950 117m2 708m2 Residence Residential - A 40/26924 ,01 May 2019 Listed for Rent **DEPOSIT TAKEN**,14 Jun 2018 Listed for Rent $810,04 Jun 2018 Sold $1.40M,117m2
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/100-kent-rd-north-ryde-nsw-2113-13819434,"100 Kent Rd, North Ryde",4,2,2,572m2,$1.60M,$1.80M,$850/w,$950/w,House 1957 572m2 Residential - A 9/DP224989 ,26 May 2018 Sold $1.60M,02 May 2018 Listed for Sale SOLD AT AUCTION,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/5-cooney-st-north-ryde-nsw-2113-12526072,"5 Cooney St, North Ryde",4,1,1,570m2,$2.40M,$2.60M,$575/w,$650/w,House 1980 570m2 Residential - A 6/DP36487 ,25 May 2018 Sold $1.24M,07 Mar 2018 Listed for Sale Must Be Sold - All Offers Invited,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/17-milroy-st-north-ryde-nsw-2113-2168398,"17 Milroy St, North Ryde",3,1,2,484m2,$1.50M,$1.60M,$500/w,$575/w,House 1965 90m2 484m2 Residential - A 14/31396 ,21 May 2018 Sold $1.38M,20 Jul 2005 Sold $540k,,90m2
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/52-twin-rd-north-ryde-nsw-2113-13074265,"52 Twin Rd, North Ryde",5,3,3,564m2,$1.40M,$1.50M,$500/w,$575/w,House 1980 564m2 Residential - A 1/DP238038 ,20 May 2018 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/43-numa-rd-north-ryde-nsw-2113-13211353,"43 Numa Rd, North Ryde",3,1,2,784m2,$1.60M,$1.80M,$650/w,$750/w,House 1980 784m2 Residential - A 18/224161 ,19 May 2018 Sold $1.62M,11 Apr 2018 Listed for Sale Contact Agent,24 Mar 1997 Sold $299k,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/26-cutler-pde-north-ryde-nsw-2113-3272245,"26 Cutler Pde, North Ryde",2,1,1,543m2,$1.30M,$1.40M,$425/w,$500/w,House 2008 543m2 Residential - A 575/28915 ,15 May 2018 Sold ,18 Dec 2013 Sold $800k,06 Aug 2008 Sold $640k,
0,https://www.onthehouse.com.au/property/nsw/north-ryde-2113/11-baringa-st-north-ryde-nsw-2113-2471973,"11 Baringa St, North Ryde",3,2,1,486m2,$1.40M,$1.50M,$575/w,$650/w,House 1960 90m2 486m2 Residence Residential - A 2/29527 ,14 May 2018 Sold $1.50M,10 Sep 2007 Sold $550k,16 Jan 2004 Sold $595k,90m2
